Complaint_ID,City,Latitude,Longitude,Complaint_Text,Fault_Type,Severity,Temperature_C,Hospitals_Nearby,Outage_Duration_Hrs
IRQ-KGL-23559,البصرة,30.483992064276197,47.85975061651844,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,34,3,8
IRQ-KGL-23560,بابل,32.53203641109005,44.43466727482606,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,35,0,8
IRQ-KGL-23561,النجف,32.06989297885813,44.370135874982594,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,22,1,22
IRQ-KGL-23562,البصرة,30.511865565188643,47.81435259728608,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,39,4,31
IRQ-KGL-23563,كركوك,35.43939211933864,44.46728620253893,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,47,1,26
IRQ-KGL-23564,كركوك,35.43554619102878,44.47035923312069,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,35,0,15
IRQ-KGL-23565,أربيل,36.15334368254186,43.970476618150514,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,51,3,23
IRQ-KGL-23566,بابل,32.405524699935214,44.48785630275999,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,39,4,35
IRQ-KGL-23567,كربلاء,32.65794853858928,44.01014404932182,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,45,0,25
IRQ-KGL-23568,كربلاء,32.644537396259295,44.010886045861845,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,22,2,1
IRQ-KGL-23569,بغداد,33.381558780349934,44.40436091005687,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,49,4,20
IRQ-KGL-23570,بغداد,33.35607282432635,44.39156705525499,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,32,2,2
IRQ-KGL-23571,بابل,32.42698038112218,44.4164793375222,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,40,1,30
IRQ-KGL-23572,النجف,32.09619039383251,44.320387816442896,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,38,0,25
IRQ-KGL-23573,بغداد,33.295100528915796,44.43765944084623,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,45,1,11
IRQ-KGL-23574,بابل,32.4520850695722,44.415942536038564,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,49,1,2
IRQ-KGL-23575,البصرة,30.561403774475128,47.7379876670046,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,52,4,32
IRQ-KGL-23576,بابل,32.467107317878366,44.49365092738063,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,49,3,33
IRQ-KGL-23577,كربلاء,32.61804475700722,43.96133134026892,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,37,4,13
IRQ-KGL-23578,بابل,32.42911152690101,44.48957082851197,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,34,3,24
IRQ-KGL-23579,بغداد,33.394612515656604,44.297733594716526,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,37,1,35
IRQ-KGL-23580,بغداد,33.371587619249105,44.31710232049705,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,34,0,11
IRQ-KGL-23581,كركوك,35.39106330216755,44.36872589242976,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,40,4,23
IRQ-KGL-23582,البصرة,30.563992291365455,47.80971283950172,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,52,0,18
IRQ-KGL-23583,كربلاء,32.598237837809734,43.97896841329041,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,43,4,10
IRQ-KGL-23584,كركوك,35.45015434145532,44.36808204279732,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,47,3,2
IRQ-KGL-23585,النجف,32.069923304890395,44.35659161714104,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,49,4,20
IRQ-KGL-23586,البصرة,30.46262703004266,47.74421431198852,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,1,9
IRQ-KGL-23587,أربيل,36.18112983767601,44.037163068795294,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,34,3,33
IRQ-KGL-23588,بغداد,33.24803965788518,44.335894055682125,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,42,2,7
IRQ-KGL-23589,أربيل,36.14431049223186,43.9849658367508,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,22,3,33
IRQ-KGL-23590,بابل,32.51765557512053,44.408499869768704,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,45,4,24
IRQ-KGL-23591,ذي قار,31.030406884262252,46.23262654929413,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,23,3,24
IRQ-KGL-23592,ذي قار,30.986896636169256,46.25244118560597,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,44,2,30
IRQ-KGL-23593,أربيل,36.15889627157095,43.9992439829404,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,28,2,15
IRQ-KGL-23594,بابل,32.51328827348907,44.50226851616118,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,22,2,25
IRQ-KGL-23595,النجف,32.038061415203835,44.387901155524204,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,30,3,21
IRQ-KGL-23596,النجف,31.96106995741687,44.42175790739574,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,34,1,17
IRQ-KGL-23597,ذي قار,31.050299069285163,46.2917574160251,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,40,2,2
IRQ-KGL-23598,بغداد,33.3498594471771,44.29198727876391,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,32,0,21
IRQ-KGL-23599,البصرة,30.562402588025886,47.70386492704962,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,36,2,26
IRQ-KGL-23600,البصرة,30.55094322689706,47.80435254177651,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,39,1,29
IRQ-KGL-23601,البصرة,30.4385365693312,47.78410836510161,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,38,3,11
IRQ-KGL-23602,البصرة,30.49806831059782,47.79812820396183,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,33,3,20
IRQ-KGL-23603,أربيل,36.24670029097307,44.0268141410942,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,40,1,30
IRQ-KGL-23604,كربلاء,32.66796555127032,44.09543133927548,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,25,1,7
IRQ-KGL-23605,كربلاء,32.55600251383087,43.9556739998699,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,43,0,1
IRQ-KGL-23606,كربلاء,32.67057989752727,44.02403686680273,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,35,1,18
IRQ-KGL-23607,ذي قار,30.99270063588344,46.30210075055862,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,51,4,9
IRQ-KGL-23608,البصرة,30.477664575581706,47.76278017119225,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,40,4,29
IRQ-KGL-23609,ذي قار,30.992320055138716,46.32997386326633,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,25,3,28
IRQ-KGL-23610,كربلاء,32.63662364557605,43.96799485835693,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,25,3,28
IRQ-KGL-23611,بابل,32.46706824484596,44.3902202469198,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,30,2,15
IRQ-KGL-23612,كركوك,35.389534589215806,44.39612985444857,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,49,0,12
IRQ-KGL-23613,البصرة,30.43678383000115,47.85993926227429,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,35,1,23
IRQ-KGL-23614,كركوك,35.45675108336855,44.38766616309635,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,28,0,12
IRQ-KGL-23615,بغداد,33.35457588258476,44.401887156321706,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,31,2,10
IRQ-KGL-23616,كركوك,35.48734685504525,44.34809840517431,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,33,0,30
IRQ-KGL-23617,كركوك,35.52910088172853,44.386942435669994,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,24,4,13
IRQ-KGL-23618,أربيل,36.25369196725259,43.98118305234927,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,40,0,10
IRQ-KGL-23619,البصرة,30.554328748131702,47.73920617535024,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,41,4,24
IRQ-KGL-23620,كربلاء,32.59221723828943,44.00746074595339,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,41,0,3
IRQ-KGL-23621,بغداد,33.36726364594525,44.42598792641743,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,25,4,5
IRQ-KGL-23622,ذي قار,31.057524454969535,46.18810205721091,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,26,2,4
IRQ-KGL-23623,أربيل,36.1328860856053,44.00322287296338,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,37,3,9
IRQ-KGL-23624,كركوك,35.526673416364275,44.31752226137406,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,41,2,34
IRQ-KGL-23625,البصرة,30.569269132690682,47.83582101265587,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,45,4,34
IRQ-KGL-23626,أربيل,36.13010491606878,44.06299161235178,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,39,4,35
IRQ-KGL-23627,كركوك,35.508951914425836,44.36703341251763,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,44,4,30
IRQ-KGL-23628,كركوك,35.48262917306978,44.35294863416353,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,27,1,17
